ImageNumber,ObjectNumber,Metadata_Cell,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_batch,Metadata_channel,Metadata_hour,Metadata_label,Metadata_time,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Granularity_10_BF,Granularity_11_BF,Granularity_12_BF,Granularity_13_BF,Granularity_14_BF,Granularity_15_BF,Granularity_16_BF,Granularity_1_BF,Granularity_2_BF,Granularity_3_BF,Granularity_4_BF,Granularity_5_BF,Granularity_6_BF,Granularity_7_BF,Granularity_8_BF,Granularity_9_BF,Texture_AngularSecondMoment_BF_3_00_256,Texture_AngularSecondMoment_BF_3_01_256,Texture_AngularSecondMoment_BF_3_02_256,Texture_AngularSecondMoment_BF_3_03_256,Texture_Contrast_BF_3_00_256,Texture_Contrast_BF_3_01_256,Texture_Contrast_BF_3_02_256,Texture_Contrast_BF_3_03_256,Texture_Correlation_BF_3_00_256,Texture_Correlation_BF_3_01_256,Texture_Correlation_BF_3_02_256,Texture_Correlation_BF_3_03_256,Texture_DifferenceEntropy_BF_3_00_256,Texture_DifferenceEntropy_BF_3_01_256,Texture_DifferenceEntropy_BF_3_02_256,Texture_DifferenceEntropy_BF_3_03_256,Texture_DifferenceVariance_BF_3_00_256,Texture_DifferenceVariance_BF_3_01_256,Texture_DifferenceVariance_BF_3_02_256,Texture_DifferenceVariance_BF_3_03_256,Texture_Entropy_BF_3_00_256,Texture_Entropy_BF_3_01_256,Texture_Entropy_BF_3_02_256,Texture_Entropy_BF_3_03_256,Texture_InfoMeas1_BF_3_00_256,Texture_InfoMeas1_BF_3_01_256,Texture_InfoMeas1_BF_3_02_256,Texture_InfoMeas1_BF_3_03_256,Texture_InfoMeas2_BF_3_00_256,Texture_InfoMeas2_BF_3_01_256,Texture_InfoMeas2_BF_3_02_256,Texture_InfoMeas2_BF_3_03_256,Texture_InverseDifferenceMoment_BF_3_00_256,Texture_InverseDifferenceMoment_BF_3_01_256,Texture_InverseDifferenceMoment_BF_3_02_256,Texture_InverseDifferenceMoment_BF_3_03_256,Texture_SumAverage_BF_3_00_256,Texture_SumAverage_BF_3_01_256,Texture_SumAverage_BF_3_02_256,Texture_SumAverage_BF_3_03_256,Texture_SumEntropy_BF_3_00_256,Texture_SumEntropy_BF_3_01_256,Texture_SumEntropy_BF_3_02_256,Texture_SumEntropy_BF_3_03_256,Texture_SumVariance_BF_3_00_256,Texture_SumVariance_BF_3_01_256,Texture_SumVariance_BF_3_02_256,Texture_SumVariance_BF_3_03_256,Texture_Variance_BF_3_00_256,Texture_Variance_BF_3_01_256,Texture_Variance_BF_3_02_256,Texture_Variance_BF_3_03_256
3,2,Mcf7,nan,0,0,1,nan,1,0,20240515,57282,90508,1136,1071,894,697,1015.41362,899.6921022,9.533642782,65097,0.775695093,270.0624143,1,0.63289433,0.1048917,344.3466271,373.1085633,94.04786016,31.98885049,26.87005769,238.281873,217.3198605,-6.289246204,2619.651117,0.879948385,0.523911412,0.062151913,0.197169512,0.069596946,0.022790113,0.013033435,0.009866129,0.027892424,0.022966322,0.014919142,0.009781482,0.002538852,0.016326663,0.018971114,0.01177339,0.008764943,0.013113904,0.009771476,0.008394173,0.002068626,0.014195831,0.005659901,0.0060799,0.005434707,0.003670951,0.003003328,0.004223824,0.006045722,0.006523574,0.002140496,0.634286503,2.20055763,1.168756871,1.023197614,0.858806345,1.906613845,0.869095969,65.42610631,3.682237451,1.568511789,0.750942405,0.018831541,0.089912232,2.206911207,0.332508415,0.611068863,0.225450824,0.19687697,0.223204525,0.206541709,0.37746331,0.540504527,0.383803579,0.471919515,0.598162163,0.424900102,0.591661758,0.497875792,0.989422876,1.148549795,0.995856769,1.088730161,0.047316137,0.041087249,0.046876882,0.043172098,2.658756724,2.831512353,2.670167682,2.771354204,-0.214463659,-0.098448094,-0.207165442,-0.138944426,0.687036452,0.504101973,0.678590933,0.582129912,0.820149834,0.764723599,0.816887357,0.78632998,6.65769711,6.65093823,6.658590706,6.654065166,2.254652596,2.22627615,2.25563626,2.246800833,1.50122145,1.339184648,1.49602809,1.40777283,0.46967119,0.469922294,0.469957917,0.469923086
3,3,Mcf7,nan,0,0,1,nan,1,0,20240515,48608,72988,952,1354,668,1097,804.9246215,1215.550918,10.56686273,55796,0.666604896,248.7762605,1,0.665972489,0.094635468,293.3529929,318.0015723,93.00537619,29.22567238,24.8394847,233.4832098,218.6686173,-49.69943515,2540.573952,0.871173561,0.611985971,0.040640856,0.201540534,0.056119191,0.019488035,0.014965237,0.032344558,0.018626384,0.020001356,0.014522378,0.017453837,0.007287874,0.017915406,0.02049149,0.008539967,0.006316317,0.009011997,0.003720255,0.00610088,0.004044742,0.007311533,0.005768612,0.009349547,0.001434502,0.003291062,0.006210902,0.005587519,0.005389989,0.003158141,0.001987797,0.56489615,1.985444215,1.077287652,0.953432922,0.803997661,1.798716513,0.82732042,68.11076634,3.325204851,1.158261795,0.441449296,4.86E-07,0.031966947,1.532211069,0.288707987,0.539501367,0.248824072,0.217960662,0.244145416,0.226944717,0.337412138,0.471061128,0.356407016,0.429942832,0.633313752,0.487773865,0.612795374,0.533862995,0.940081169,1.086474698,0.966311761,1.049605468,0.054109534,0.046815533,0.052880958,0.048686663,2.578128979,2.743139166,2.606291652,2.703330818,-0.247897557,-0.135318391,-0.229277009,-0.164933286,0.719630382,0.573086733,0.700579208,0.620389675,0.835665609,0.78584368,0.828812833,0.80146694,6.468005315,6.46282693,6.468205864,6.464200194,2.221453194,2.222025363,2.225068016,2.227153748,1.502919423,1.368209053,1.484516322,1.414763029,0.46008289,0.459817545,0.460230835,0.461176465
3,4,Mcf7,nan,0,0,1,nan,1,0,20240515,36278,64224,743,1671,520,1383,627.9780032,1528.343955,21.45661224,46912,0.64096197,214.9199484,1,0.564866716,0.04660568,255.5560288,290.056891,73.05477397,20.18132582,14.31782106,213.4872932,196.1578149,-9.430909975,3127.570993,0.773320259,0.54898836,0.034859656,0.205986424,0.042122123,0.015160881,0.003936281,0.007027438,0.015260402,0.01642556,0.011613258,0.005226854,0.002591023,0.022606975,0.008249845,0.007959342,0.006987444,0.007579713,0.00731872,0.000699696,0.000998368,0.002156001,0.008736885,0.003861338,0.002313267,0.002848161,0.004871425,0.003499114,0.001379597,0.006388877,0.000977332,0.687664742,2.329549541,1.223846202,1.056604678,0.879786891,1.944082642,0.881340887,59.61195098,5.075735891,2.800891635,1.387535899,0,0.437147518,3.866594507,0.373003808,0.671210255,0.136182515,0.118534045,0.136771991,0.122387696,0.546083154,0.781353011,0.53300516,0.735285276,0.674512701,0.537081753,0.683823532,0.564180787,1.159847541,1.339195342,1.148842316,1.309614997,0.038106187,0.033490507,0.038487574,0.03424292,3.345876443,3.537300039,3.340542896,3.512551516,-0.238928111,-0.141603782,-0.245047596,-0.154247401,0.77241367,0.645526659,0.778836538,0.666371928,0.767969855,0.716634703,0.772193053,0.726724635,6.388936497,6.369038619,6.391020699,6.377141826,2.743139865,2.711681206,2.750950036,2.714681646,2.809397412,2.594418052,2.838562395,2.638982103,0.838870141,0.843942766,0.842891889,0.843566845
4,1,Mcf7,nan,0,0,2,nan,1,0,20240515,29857,50481,1227,1013,1014,776,1128.88398,895.5198446,15.7497394,38646,0.543814269,194.9746473,1,0.591450249,0.063493114,224.0014179,241.5367467,65.60487787,19.31847345,15.29705854,210.9920684,187.9832446,13.76360019,2430.886615,0.772576722,0.604771692,0.045835415,0.186464538,0.034266299,0.021021145,0.036818483,0.03078131,0.026965759,0.004078075,0.01203828,0.022920292,0.007167272,0.00469423,0.005220589,0.006464709,0.006649244,0.006683724,0.008738699,0.005494068,0.003510832,0.009838776,0.003976902,0.008815853,0.006325888,0.001500443,0.006637152,0.004246273,0.004563412,0.001232029,0.002805843,1.728952739,0,0,2.560354349,4.13752582,0.057749442,1.355830474,65.07178552,4.25757022,1.944963035,0.924739241,0.767169864,2.748576585,0.827001836,0.559428706,0,0.148212502,0.131435778,0.147988998,0.136786763,0.616448611,0.912739965,0.608827952,0.780599455,0.548322076,0.331646989,0.553250123,0.428709034,1.222162999,1.41416367,1.213709214,1.334268399,0.03933107,0.034110882,0.039471322,0.036137152,3.24976708,3.417269969,3.239038196,3.35789667,-0.152376459,-0.056933332,-0.157429909,-0.09124473,0.644152039,0.426004476,0.651966163,0.524026211,0.751978644,0.692789794,0.751985352,0.714424748,6.903140708,6.885907504,6.902520226,6.891189827,2.559142052,2.470960397,2.56152967,2.513657326,2.113145104,1.818571035,2.116759597,1.952156713,0.682398429,0.68282775,0.681396887,0.683189042
4,2,Mcf7,nan,0,0,2,nan,1,0,20240515,38572,65603,1289,1284,1062,995,1174.753941,1134.070777,13.3310066,49070,0.6226054,221.6109107,1,0.587960916,0.07501309,256.0091459,295.4623495,87,26.54728921,21.9317122,220.8436595,200.3363607,6.340253935,2541.982069,0.78606073,0.561266734,0.032028289,0.218708418,0.040505417,0.01475188,0.011518326,0.015008961,0.015610672,0.011385981,0.014007391,0.010391116,0.002430508,0.033085965,0.012546121,0.007105102,0.00312211,0.009168723,0.007542048,0.002580102,0.001988908,0.002387296,0.003405416,0.005969749,0.005591949,0.004601225,0.005753556,0.003413733,0.000366356,0.002694683,0.001213351,1.923017898,0,0,2.849911084,4.510848761,0.061592066,1.439303579,62.17577288,3.491094819,2.166701181,1.58033119,1.284769568,3.375356588,0.915077667,0.62101632,0,0.175413683,0.15793616,0.179026589,0.165441088,0.520729503,0.736558093,0.494722161,0.627549324,0.52888306,0.334600161,0.551596181,0.432839947,1.133417928,1.296114285,1.108579649,1.223463018,0.041572581,0.036819279,0.042401129,0.038933292,2.973291012,3.123897675,2.94891476,3.060113419,-0.150298795,-0.057162335,-0.164135695,-0.096973421,0.619023193,0.409776853,0.640157348,0.517613992,0.770885591,0.715857041,0.778464778,0.743606641,6.907169067,6.894550917,6.907432728,6.899163157,2.3886887,2.311154367,2.396648588,2.35960664,1.689887265,1.477323093,1.711869935,1.585403866,0.552654192,0.553470297,0.551648024,0.553238298
5,1,Mcf7,nan,0,0,3,nan,1,0,20240515,34096,61830,680,898,451,628,573.42395,760.2119897,14.08906123,46473,0.564274405,208.3563666,1,0.551447517,0.07097705,238.7678923,269.1505155,69.007246,20.09227361,15.23154621,218.9562131,197.1237404,-4.908299908,2456.957682,0.733673316,0.589743785,0.019474791,0.204458386,0.035807684,0.002223655,0.0092791,0.022729205,0.017552444,0.008310427,0.007789932,0.006902223,0.003797966,0.020132022,0.006182532,0.016329357,0.00212696,0.006286938,0.005461461,0.006193652,0.009050358,0.003696788,0.004086861,0.009296564,0.006429733,0.001960923,0.003155322,0.005621223,0.002060452,0.009391156,0.0080578,1.950807337,1.496028875,0,1.360550152,0,0,0.3448628,63.61889576,4.329135917,1.081053223,0.269866225,0.021762745,1.030185192,0,0.584902732,4.30342153,0.162213506,0.145377335,0.163169755,0.153248874,0.570938572,0.848984407,0.572331155,0.702389985,0.52601693,0.294451614,0.525340101,0.418412633,1.173996064,1.369320466,1.180443262,1.28075409,0.043511552,0.03735081,0.043463461,0.040266955,3.10613171,3.268508972,3.108533796,3.203220229,-0.143136393,-0.043966286,-0.142434105,-0.08652269,0.616861863,0.369661038,0.615774472,0.501497194,0.755653258,0.69365829,0.757718643,0.727366554,6.607608357,6.584898441,6.608558979,6.596294891,2.465557151,2.360986109,2.462043456,2.422643918,1.838170987,1.557610022,1.839210902,1.713033819,0.60227739,0.601648607,0.602885514,0.603855951
5,2,Mcf7,nan,0,0,3,nan,1,0,20240515,48156,71920,955,891,665,643,809.7940236,760.1639048,10.76933717,56902,0.561371399,247.6168886,1,0.669577308,0.092856225,276.1485779,308.3666649,101.6366076,32.47238159,27.07397274,243.6310144,228.5306182,-76.38908386,2552.84603,0.846297142,0.639489911,0.025877711,0.20893675,0.041096982,0.003908793,0.018392312,0.043186026,0.006813524,0.008020359,0.010814851,0.010539341,0.006818374,0.025458602,0.017737095,0.00453032,0.005598958,0.003630147,0.006362813,0.00409506,0.000225726,0.013069574,0.005608364,0.006883225,0.003841851,0.004726848,0.005269467,0.005087731,0.002741509,0.004146069,0.001524179,2.019407446,1.517991997,0,1.361484432,0,0,0.343837961,57.71832371,5.028336522,2.267199488,0.643773235,1.290375163,2.922860982,0,0.695639796,4.790676118,0.128336664,0.110399934,0.125275128,0.114252292,0.62596426,0.967527788,0.657178727,0.863042102,0.646098158,0.454043358,0.629183807,0.515155551,1.227932897,1.446135897,1.250175393,1.387638487,0.03624193,0.030998476,0.035630487,0.032330678,3.455016813,3.673510754,3.483031934,3.622026544,-0.203578555,-0.090658453,-0.190291475,-0.120369389,0.736886636,0.542678084,0.720615427,0.609240595,0.747967888,0.683276651,0.739731443,0.70014175,6.638885888,6.628174612,6.639299552,6.633302049,2.765880673,2.697195129,2.762429277,2.726817995,2.911537867,2.576811502,2.887319806,2.697036203,0.884375532,0.886084823,0.886124633,0.890019576
5,3,Mcf7,nan,0,0,3,nan,1,0,20240515,27449,54468,1505,1213,1327,907,1416.865532,1065.308099,21.09197093,39705,0.82479887,186.9469237,1,0.503947272,0.047411406,271.2136249,309.8854627,61.40032573,15.86029958,10.29563014,176.0338183,153.3512979,-8.776876713,2697.28463,0.691323511,0.363235166,0.023608423,0.176961362,0.04661204,0.034976088,0.006587714,0.049066315,0.026527902,0.018968762,0.010911852,0.00183397,0.00613155,0.00226944,0.001403917,0.008501434,0.0113772,0.013392108,0.003917261,0.006795596,0.003259771,0.01019467,0.00339153,0.007269914,0.00762698,0.00685586,0.012181619,0.004824588,0.00652851,0.003369496,0.002099106,1.990036656,1.516851013,0,1.376415118,0,0,0.348296576,61.71183816,4.002804746,1.78705252,0.619279366,0.179067577,1.522137491,0,0.629810006,4.562095404,0.187207823,0.168001837,0.188566205,0.173439286,0.468001586,0.641703854,0.457843679,0.580238915,0.57745613,0.421725184,0.587203117,0.478561789,1.08267551,1.233034001,1.073262067,1.181162338,0.046916099,0.041629705,0.047343562,0.04337303,2.918133122,3.071574214,2.908916772,3.024914805,-0.183873191,-0.089295119,-0.190667155,-0.120165082,0.667956865,0.499559119,0.676994293,0.566323061,0.786459159,0.739246868,0.790054421,0.753699844,6.66221253,6.642271805,6.659988958,6.652885199,2.400560153,2.353618586,2.403182969,2.378719478,1.747160529,1.577669484,1.76040795,1.645293862,0.553790529,0.554843334,0.554562907,0.556383194
5,4,Mcf7,nan,0,0,3,nan,1,0,20240515,31812,52080,1399,1324,1159,1107,1274.415755,1212.373381,11.52731673,41601,0.275156301,201.2567922,1,0.610829493,0.086750457,213.5357795,255.4251358,73.35529974,20.80872939,16.1245155,212.1899995,205.2931929,33.29833271,2146.666268,0.764693156,0.615282625,0.057364241,0.194542822,0.012490829,0.010692277,0.017189805,0.027556321,0.009512619,0.022463756,0.018424656,0.013088633,0.007437022,0.014707852,0.008826721,0.021679199,0.003884841,0.005120071,0.006948102,0.00440531,0.008708393,0.001817591,0.007402275,0.001690462,0.006987034,0.000350037,0.002508043,0.005124851,0.007248506,0.010891018,0.007840928,1.734717459,1.370545222,0,1.249450891,0,0,0.317460115,67.54056056,2.989764634,0.646555597,0.459391441,0.0023484,0.795782072,0,0.426879063,3.663304509,0.206555293,0.185588012,0.205943628,0.188316489,0.422549669,0.577433554,0.427716651,0.534926098,0.534120253,0.367128342,0.530595967,0.412383462,1.032963478,1.178249824,1.04067504,1.13163202,0.05320914,0.04695862,0.052997719,0.048431329,2.703134304,2.84679005,2.711400164,2.813461545,-0.165916915,-0.07370001,-0.164311854,-0.09416409,0.621934397,0.442427883,0.620116757,0.492661932,0.800486755,0.753378583,0.799504704,0.76108524,6.796258278,6.790598434,6.796296912,6.787001417,2.240123074,2.192630833,2.240537747,2.213491943,1.391436331,1.247371037,1.394665009,1.285737766,0.4534965,0.456201148,0.455595415,0.455165966
5,5,Mcf7,nan,0,0,3,nan,1,0,20240515,36944,69376,1849,1511,1578,1255,1715.08992,1376.579363,12.78602521,45592,0.534285778,216.8837517,1,0.53251845,0.078210389,241.8932725,274.4102768,85.23496935,24.392266,19.23538406,201.2368347,204.47333,53.58712568,2436.377993,0.8103176,0.621617462,0.002870047,0.209556728,0.034272705,0.006845624,0.014176154,0.035117664,0.007530725,0.01233201,0.004199909,0.009575319,0.005397906,0.026122929,0.013747769,0.014861216,0.004161498,0.004881476,0.003672269,0.00719364,0.005365078,0.008119997,0.001029857,0.003231333,0.001563715,0.001571486,0.003348997,0.004765277,0.004279821,0.005801898,0.002324101,1.9393892,1.475662166,0,1.335680987,0,0,0.338860738,61.83072278,4.596800861,2.259011831,0.775274255,0,1.029275956,0,0.578569595,4.449958663,0.148650203,0.130005917,0.147850586,0.136208259,0.589911843,0.936379077,0.602613111,0.743192133,0.595380089,0.358966568,0.586013777,0.491700858,1.203197094,1.434597582,1.21202955,1.309293931,0.039820304,0.033523555,0.039557146,0.036733068,3.276771424,3.48536377,3.286292246,3.394744265,-0.179233679,-0.063621592,-0.172593008,-0.115584628,0.689493458,0.452432691,0.680047446,0.583622328,0.75804114,0.691363936,0.754644095,0.720762967,6.538215743,6.528514264,6.536144235,6.521790993,2.613604283,2.522469021,2.61237484,2.585458125,2.325969588,1.985088137,2.30865822,2.181039176,0.728970358,0.730366804,0.727817833,0.731057827
5,6,Mcf7,nan,0,0,3,nan,1,0,20240515,39680,79152,1761,1630,1470,1358,1594.630998,1504.22437,17.53255429,52249,0.667466008,224.7713174,1,0.501313928,0.057036755,274.9599261,301.1710477,74.79304781,21.96355028,16.7031858,219.6599098,204.7462329,54.22639282,2956.74152,0.759440372,0.557000189,0.10008598,0.160182874,0.039647903,0.041051602,0.01216962,0.007893665,0.027006673,0.011240934,0.01474471,0.014474392,0.010071678,0.013483158,0.01310623,0.005006656,0.002064675,0.008379665,0.00607039,0.013562099,0.001899751,0.005878091,0.003066728,0.003002826,0.008055138,0.002252717,0.007524172,0.003663738,0.002339651,0.005594726,0.002766967,1.997439693,1.515615514,0,1.36655917,0,0,0.345771269,60.70566775,4.316531823,2.305886737,1.118007854,0.028581909,1.396138751,0,0.641022562,4.592984618,0.142165493,0.123293984,0.140247677,0.129316762,0.608941694,0.932311308,0.624418169,0.791525101,0.579319955,0.360165444,0.567442619,0.45301762,1.211267824,1.420133228,1.221633386,1.33494747,0.039373755,0.033718853,0.038954865,0.035905994,3.302565791,3.503236095,3.31077953,3.42353291,-0.166199284,-0.058614713,-0.159682589,-0.098287722,0.671145277,0.436650671,0.66108987,0.545932675,0.749614743,0.68242801,0.744320796,0.706843745,6.512927104,6.49710335,6.512599647,6.499932049,2.617435901,2.530146924,2.613466528,2.571480289,2.286093149,1.981914876,2.262681653,2.102626997,0.723758711,0.728556546,0.721774956,0.723538024
5,7,Mcf7,nan,0,0,3,nan,1,0,20240515,25788,49500,463,1830,238,1610,349.8128975,1727.238987,12.74923834,35847,0.688857892,181.2023769,1,0.520969697,0.078436058,222.2151882,244.6957294,63.5688603,18.80937974,15,191.2563569,161.0829921,-45.35218571,2032.618541,0.719390744,0.531419383,0.042360001,0.200722573,0.053672349,0.012827932,0.005798516,0.003987122,0.028903389,0.013888197,0.015384564,0.010906662,0.0046974,0.019268432,0.01137362,0.010495885,0.003736597,0.005555353,0.00864929,0.004528087,0.008935709,0.002901152,0.006144187,0.00453813,0.002577415,0.004316583,0.007965614,0.00460752,0.006148421,0.01361029,0.002445132,2.295531538,1.710519592,0,1.524216128,0,0,0.382938604,53.98535264,4.103974249,3.170815402,3.882084909,0,1.825546965,0,0.80422205,5.503632539,0.176351401,0.157677076,0.177761231,0.160097905,0.498592715,0.733003551,0.49233376,0.628036203,0.559753845,0.351858601,0.564121824,0.447576568,1.1154623,1.307700336,1.109436433,1.21213,0.049788418,0.042610222,0.050095931,0.045689963,2.980137125,3.146682711,2.973028562,3.095695749,-0.171190751,-0.067096554,-0.173472043,-0.103051793,0.653916007,0.442995267,0.656871379,0.534439202,0.778418874,0.723992748,0.780414927,0.738215113,6.522350993,6.504185693,6.520519073,6.510924016,2.422727445,2.341961434,2.421725363,2.393964136,1.766470632,1.528859531,1.76670919,1.645713122,0.566265837,0.565465771,0.564760738,0.568437331
5,8,Mcf7,nan,0,0,3,nan,1,0,20240515,22798,39188,606,1969,412,1767,511.1152733,1873.66848,9.968884557,29307,0.363964641,170.3740448,1,0.581759722,0.100312126,180.7498347,201.3578903,63.90618123,19.65049879,16.1245155,187.2537778,168.3527034,0.606177226,1689.960641,0.77790289,0.684406468,0.034807759,0.188594141,0.017755904,0.007902646,0.011379086,0.056894847,0.009987094,0.008308401,0.0131919,0.011231893,0.005758344,0.003406547,0.006723434,0.011539824,0.001274531,0.002299462,0.005147458,0.005859354,0.004050836,0.012200661,0.00420487,0.00413354,0.001111559,0.005765908,0.004248345,0.006210704,0.007526618,0.007793943,0.003146915,1.941924943,1.486618071,0,1.371199657,0,0,0.348128621,63.24738896,3.485723894,1.275575377,1.247687017,0,0.752162276,0,0.466649807,4.290587559,0.186965072,0.168157905,0.184320127,0.176437606,0.518855596,0.783318266,0.548744186,0.629133155,0.523349391,0.273683317,0.493918553,0.420344609,1.130021072,1.337850208,1.157573945,1.224303197,0.048979924,0.041323347,0.047937391,0.045349514,2.950426227,3.106998691,2.973093919,3.035069996,-0.145398821,-0.037850092,-0.127855246,-0.08899395,0.608579187,0.336099852,0.577708376,0.496225808,0.770703818,0.711165191,0.762855814,0.742382767,6.433352002,6.408383689,6.430418605,6.424345045,2.373279607,2.261836711,2.36032771,2.333501384,1.658234232,1.373642423,1.619856104,1.541581252,0.544272457,0.539240172,0.542150072,0.542678602
6,1,Mcf7,nan,0,0,4,nan,1,0,20240515,55611,96760,1700,699,1405,371,1553.453112,526.103217,11.48747222,67877,0.596086814,266.094202,1,0.574731294,0.087051353,304.0024038,327.299557,100.2646498,31.10455119,25.61249695,263.9120936,244.0896069,24.15478534,2833.332357,0.819290776,0.640485411,0.064087195,0.187376435,0.041204085,0.016952129,0.009983328,0.038495224,0.030039593,0.008311662,0.021169536,0.008967608,0.012701815,0.002713213,0.01517242,0.008554529,0.003612634,0.004756052,0.005011961,0.013634887,0.006640502,0.003946671,0.011321465,0.004305409,0.003293229,0.010297739,0.004631469,0.001305451,0.003505789,0.009230823,0.002065145,1.471150341,0.191726107,0,1.561898053,0,0,0.331037015,54.43142068,3.837004916,3.082939843,0.670405405,0.748133727,0.867164027,0.73394584,2.229024877,1.793490594,0.190548384,0.168607369,0.197705022,0.174991611,0.438489944,0.595870763,0.394392488,0.549995283,0.654078934,0.531731184,0.688631738,0.567370942,1.067301993,1.209539279,1.01613182,1.175268924,0.048731571,0.042933562,0.05083169,0.044388992,2.995510816,3.158329908,2.937974781,3.116165846,-0.236592086,-0.143646002,-0.269918562,-0.1675931,0.743219689,0.621796143,0.774711591,0.659152429,0.803630808,0.75769142,0.816871068,0.771917328,6.062962755,6.059220956,6.061301824,6.058665912,2.5032417,2.485898257,2.5015249,2.495224308,2.096712368,1.949123663,2.138893894,1.992576803,0.633800578,0.636248606,0.633321596,0.635643021
6,2,Mcf7,nan,0,0,4,nan,1,0,20240515,73168,114580,1513,799,1176,459,1338.550118,630.5325825,8.613461821,84587,0.484638897,305.2218718,1,0.638575668,0.116097339,331.4510949,353.3624202,114.2847321,39.08292375,33.06055051,305.7188465,289.9250187,10.27247625,2814.196318,0.865002896,0.730389613,0.02732417,0.173128785,0.03604465,0.00377635,0.013317719,0.063572804,0.018350748,0.024497911,0.008637708,0.003632693,0.006279241,0.006431995,0.018962023,0.01619849,0.00714954,0.005826739,0.004074753,0.003928777,0.008547389,0.006147956,0.00519407,0.005405148,0.007255194,0.000918211,0.000798745,0.004962745,0.002469272,0.004433551,0.00629092,1.109429946,0.152172181,0,1.28359722,0,0,0.283511774,62.61543588,3.890241426,1.475469807,0.315331254,0.384322786,1.53E-07,0.01985144,0.591691792,1.212764474,0.262132424,0.233086402,0.259949139,0.239100732,0.360678367,0.502990448,0.37377677,0.47740121,0.635316288,0.492437191,0.622451713,0.515843908,0.976480439,1.125338612,0.996424491,1.103450703,0.045414648,0.039770001,0.044846227,0.040795351,2.616603291,2.777150941,2.636532766,2.746168636,-0.237975138,-0.131370704,-0.225811869,-0.149009395,0.711879702,0.568569891,0.699193949,0.597783247,0.8336852,0.78788726,0.830046788,0.798215021,6.199425304,6.19530032,6.196308134,6.19351723,2.232780087,2.230476628,2.231775167,2.230271216,1.617355503,1.478992624,1.606244238,1.494695055,0.494508467,0.495495768,0.495005252,0.493024066
6,3,Mcf7,nan,0,0,4,nan,1,0,20240515,30147,52539,1673,1497,1462,1248,1566.590739,1366.914021,13.05391467,39197,0.521791824,195.9192501,1,0.573802318,0.076605373,219.1509148,252.4836628,75.76938696,21.29961659,16.15549442,206.99077,186.9516961,-2.240232407,2223.808404,0.769114983,0.600982543,0.046741066,0.203336024,0.031724961,0.010037251,0.003167812,0.026494934,0.008227061,0.009200205,0.013330151,0.005656343,0.005403704,0.021631602,0.010494349,0.004188078,0.007403729,0.003272744,0.005900374,0.004060359,0.002877965,0.006803097,0.002870942,0.007206599,0.00568668,0.00188238,0.004540937,0.003211296,0.000641441,0.005010378,0.003664614,1.513902296,0.193404451,0,1.588705328,0,0,0.339840164,53.97984231,3.674060229,2.151768939,0.641624408,0.859639929,2.416731456,1.484448852,1.324062107,1.155889614,0.202414265,0.175356359,0.198738873,0.183207922,0.408074118,0.595268014,0.420528749,0.52131525,0.624189531,0.449317044,0.610947955,0.521120329,1.025651328,1.197278888,1.034907025,1.137182383,0.049789904,0.042921951,0.048999645,0.045028841,2.828017367,3.010125576,2.840014,2.955791911,-0.223280213,-0.105190118,-0.21273999,-0.144472516,0.713264118,0.533009415,0.701002201,0.607365472,0.809109804,0.751665994,0.802781406,0.772151671,6.03135238,6.016802499,6.027672867,6.025146599,2.38180673,2.34585001,2.38161737,2.370477285,1.763627589,1.566658401,1.741283558,1.655913319,0.542925427,0.540481604,0.540453077,0.544307142
